ID,date,visitNumber,Channel,Conversion
27336,20170504,1,5,0
27337,20170504,1,5,0
27338,20170504,1,5,0
27339,20170504,1,5,0
27340,20170504,1,5,0
27341,20170504,1,5,0
27342,20170504,1,5,0
27343,20170504,1,5,0
27344,20170504,1,5,0
27345,20170504,1,5,0
27346,20170504,1,5,0
27347,20170504,1,5,0
27348,20170504,1,5,0
27349,20170504,1,5,0
27350,20170504,1,5,0
27351,20170504,1,5,0
27352,20170504,1,5,0
27353,20170504,1,5,0
27354,20170504,1,5,0
27355,20170504,1,5,0
27356,20170504,1,5,0
27357,20170504,1,5,0
27358,20170504,1,5,0
27359,20170504,1,5,0
27360,20170504,1,5,0
27361,20170504,1,5,0
27362,20170504,1,5,0
27363,20170504,1,5,0
27364,20170504,1,5,0
27365,20170504,1,5,0
27366,20170504,1,5,0
27367,20170504,1,5,0
27368,20170504,1,5,0
27369,20170504,1,5,0
27370,20170504,1,5,0
27371,20170504,1,5,0
27372,20170504,1,5,0
27373,20170504,1,5,0
27374,20170504,1,5,0
27375,20170504,1,5,0
27376,20170504,1,5,0
27377,20170504,1,5,0
27378,20170504,1,5,0
27379,20170504,1,5,0
27380,20170504,1,5,0
27381,20170504,1,5,0
27382,20170504,1,5,0
27383,20170504,1,5,0
27384,20170504,3,5,0
27385,20170504,1,5,0
27386,20170504,1,5,0
27387,20170504,3,5,0
27388,20170504,2,5,0
27389,20170504,1,5,0
27390,20170504,4,5,0
27391,20170504,1,5,0
27392,20170504,1,5,0
27393,20170504,1,5,0
27394,20170504,1,5,0
27395,20170504,1,5,0
27396,20170504,1,5,0
27397,20170504,1,5,0
27398,20170504,1,5,0
27399,20170504,1,5,0
27400,20170504,1,5,0
27401,20170504,1,5,0
27402,20170504,2,5,0
27403,20170504,1,5,0
27404,20170504,1,5,0
27405,20170504,1,5,0
27406,20170504,1,5,0
27407,20170504,1,5,0
27408,20170504,1,5,0
27409,20170504,1,5,0
27410,20170504,1,5,0
27411,20170504,1,5,0
27412,20170504,1,5,0
27413,20170504,1,5,0
27414,20170504,1,5,0
27415,20170504,1,5,0
27416,20170504,1,5,0
27417,20170504,1,5,0
27418,20170504,1,5,0
27419,20170504,2,5,0
27420,20170504,1,5,0
27421,20170504,1,5,0
27422,20170504,1,5,0
27423,20170504,1,5,0
27424,20170504,1,5,0
27425,20170504,1,5,0
27426,20170504,1,5,0
27427,20170504,1,5,0
27428,20170504,1,5,0
27429,20170504,1,5,0
27430,20170504,1,5,0
27431,20170504,1,5,0
27432,20170504,1,5,0
27433,20170504,1,5,0
27434,20170504,1,5,0
27435,20170504,1,5,0
27436,20170504,1,5,0
27437,20170504,1,5,0
27438,20170504,1,5,0
27439,20170504,1,5,0
27440,20170504,1,5,0
27441,20170504,1,5,0
27442,20170504,3,5,0
27443,20170504,1,5,0
27444,20170504,1,5,0
27445,20170504,1,5,0
27446,20170504,1,5,0
27447,20170504,1,5,0
27448,20170504,1,5,0
27449,20170504,1,5,0
27450,20170504,2,5,0
27451,20170504,1,5,0
27452,20170504,2,5,0
27453,20170504,1,5,0
27454,20170504,1,5,0
27455,20170504,1,5,0
27456,20170504,1,5,0
27457,20170504,1,5,0
27458,20170504,1,5,0
27459,20170504,1,5,0
27460,20170504,1,5,0
27461,20170504,1,5,0
27462,20170504,1,5,0
27463,20170504,1,5,0
27464,20170504,1,5,0
27465,20170504,1,5,0
27466,20170504,1,5,0
27467,20170504,1,5,0
27468,20170504,1,5,0
27469,20170504,1,5,0
27470,20170504,1,5,0
27471,20170504,1,5,0
27472,20170504,1,5,0
27473,20170504,2,5,0
27474,20170504,1,5,0
27475,20170504,2,5,0
27476,20170504,1,5,0
27477,20170504,1,5,0
27478,20170504,1,5,0
27479,20170504,1,5,0
27480,20170504,1,5,0
27481,20170504,1,5,0
27482,20170504,1,5,0
27483,20170504,1,5,0
27484,20170504,1,5,0
27485,20170504,1,5,0
27486,20170504,1,5,0
27487,20170504,1,5,0
27488,20170504,1,5,0
27489,20170504,1,5,0
27490,20170504,1,5,0
27491,20170504,1,5,0
27492,20170504,1,5,0
27493,20170504,1,5,0
27494,20170504,1,5,0
27495,20170504,1,5,0
27496,20170504,1,5,0
27497,20170504,2,5,0
27498,20170504,1,5,0
27499,20170504,1,5,0
27500,20170504,1,5,0
27501,20170504,1,5,0
27502,20170504,1,5,0
27503,20170504,1,5,0
27504,20170504,1,5,0
27505,20170504,1,5,0
27506,20170504,1,5,0
27507,20170504,1,5,0
27508,20170504,1,5,0
27509,20170504,1,5,0
27510,20170504,1,5,0
27511,20170504,1,5,0
27512,20170504,1,5,0
27513,20170504,1,5,0
27514,20170504,1,5,0
27515,20170504,1,5,0
27516,20170504,1,5,0
27517,20170504,1,5,0
27518,20170504,9,5,0
27519,20170504,1,5,0
27520,20170504,3,5,0
27521,20170504,1,5,0
27522,20170504,1,5,0
27523,20170504,1,5,0
27524,20170504,1,5,0
27525,20170504,1,5,0
27526,20170504,1,5,0
27527,20170504,1,5,1
27528,20170504,2,5,0
27529,20170524,1,5,0
27530,20170524,1,5,0
27531,20170524,1,5,0
27532,20170524,1,5,0
27533,20170524,2,5,0
27534,20170524,1,5,0
27535,20170524,1,5,0
27536,20170524,1,5,0
27537,20170524,1,5,0
27538,20170524,1,5,0
27539,20170524,7,5,0
27540,20170524,1,5,0
27541,20170524,1,5,0
27542,20170524,5,5,0
27543,20170524,1,5,0
27544,20170524,1,5,0
27545,20170509,1,5,0
27546,20170509,1,5,0
27547,20170509,1,5,0
27548,20170509,1,5,0
27549,20170509,1,5,1
27550,20170509,1,5,0
27551,20170509,1,5,0
27552,20170509,1,5,0
27553,20170519,1,5,0
27554,20170519,1,5,0
27555,20170519,1,5,0
27556,20170519,1,5,0
27557,20170519,1,5,0
27558,20170519,1,5,0
27559,20170519,1,5,0
27560,20170519,1,5,0
27561,20170519,1,5,0
27562,20170519,1,5,0
27563,20170519,1,5,0
27564,20170519,1,5,0
27565,20170519,1,5,0
27566,20170519,1,5,0
27567,20170502,1,5,0
27568,20170502,1,5,0
27569,20170502,1,5,0
27570,20170502,1,5,0
27571,20170502,1,5,0
27572,20170502,3,5,0
27573,20170502,1,5,0
27574,20170502,1,5,0
27575,20170502,1,5,0
27576,20170502,1,5,0
27577,20170502,1,5,0
27578,20170502,1,5,0
27579,20170502,1,5,0
27580,20170502,1,5,0
27581,20170502,1,5,0
27582,20170502,1,5,0
27583,20170502,1,5,0
27584,20170502,1,5,0
27585,20170502,1,5,0
27586,20170502,1,5,0
27587,20170502,1,5,0
27588,20170502,1,5,0
27589,20170502,1,5,0
27590,20170502,1,5,0
27591,20170502,1,5,0
27592,20170502,1,5,0
27593,20170502,1,5,0
27594,20170502,1,5,0
27595,20170502,1,5,0
27596,20170502,1,5,0
27597,20170502,1,5,0
27598,20170502,1,5,0
27599,20170502,1,5,0
27600,20170502,1,5,0
27601,20170502,1,5,0
27602,20170502,1,5,0
27603,20170502,1,5,0
27604,20170502,1,5,0
27605,20170502,1,5,0
27606,20170502,1,5,0
27607,20170502,1,5,0
27608,20170502,1,5,0
27609,20170502,1,5,0
27610,20170502,1,5,0
27611,20170502,1,5,0
27612,20170502,1,5,0
27613,20170502,1,5,0
27614,20170502,1,5,0
27615,20170502,1,5,0
27616,20170502,1,5,0
27617,20170502,1,5,0
27618,20170502,1,5,0
27619,20170502,1,5,0
27620,20170502,1,5,0
27621,20170502,1,5,0
27622,20170502,1,5,0
27623,20170502,1,5,0
27624,20170502,1,5,0
27625,20170502,1,5,0
27626,20170502,1,5,0
27627,20170502,1,5,0
27628,20170502,1,5,0
27629,20170502,1,5,0
27630,20170502,1,5,0
27631,20170502,1,5,0
27632,20170502,1,5,0
27633,20170502,1,5,0
27634,20170502,3,5,0
27635,20170502,1,5,0
27636,20170502,1,5,0
27637,20170502,1,5,0
27638,20170502,1,5,0
27639,20170502,1,5,0
27640,20170502,1,5,0
27641,20170502,1,5,0
27642,20170502,1,5,0
27643,20170502,1,5,0
27644,20170502,1,5,0
27645,20170502,1,5,0
27646,20170502,1,5,0
27647,20170502,1,5,0
27648,20170502,1,5,0
27649,20170502,1,5,0
27650,20170502,1,5,0
27651,20170502,1,5,0
27652,20170502,1,5,0
27653,20170502,1,5,0
27654,20170502,1,5,0
27655,20170502,1,5,0
27656,20170502,1,5,0
27657,20170502,1,5,0
27658,20170502,1,5,0
27659,20170502,1,5,0
27660,20170502,1,5,0
27661,20170502,1,5,0
27662,20170502,1,5,0
27663,20170502,1,5,0
27664,20170502,3,5,0
27665,20170502,1,5,0
27666,20170502,1,5,0
27667,20170502,2,5,0
27668,20170502,1,5,0
27669,20170502,2,5,0
27670,20170502,2,5,0
27671,20170502,1,5,0
27672,20170502,1,5,0
27673,20170502,1,5,0
27674,20170502,1,5,0
27675,20170502,1,5,0
27676,20170526,1,5,0
27677,20170526,2,5,0
27678,20170526,1,5,0
27679,20170526,1,5,0
27680,20170526,1,5,0
27681,20170526,1,5,0
27682,20170526,1,5,0
27683,20170526,1,5,0
27684,20170526,1,5,0
27685,20170526,1,5,0
27686,20170526,1,5,0
27687,20170526,1,5,0
27688,20170526,1,5,0
27689,20170526,1,5,0
27690,20170526,1,5,0
27691,20170526,1,5,0
27692,20170526,1,5,0
27693,20170526,1,5,0
27694,20170526,1,5,0
27695,20170526,1,5,0
27696,20170526,1,5,0
27697,20170526,1,5,0
27698,20170526,1,5,0
27699,20170526,1,5,0
27700,20170517,1,5,0
27701,20170517,1,5,0
27702,20170517,1,5,0
27703,20170517,1,5,0
27704,20170517,1,5,0
27705,20170527,1,5,0
27706,20170527,1,5,0
27707,20170527,1,5,0
27708,20170514,1,5,0
27709,20170514,1,5,0
27710,20170514,1,5,0
27711,20170514,1,5,0
27712,20170514,1,5,0
27713,20170514,1,5,0
27714,20170514,1,5,0
27715,20170514,1,5,0
27716,20170514,1,5,0
27717,20170514,2,5,0
27718,20170514,1,5,0
27719,20170510,1,5,0
27720,20170510,1,5,0
27721,20170510,1,5,0
27722,20170510,1,5,0
27723,20170510,1,5,0
27724,20170510,1,5,0
27725,20170510,2,5,0
27726,20170510,1,5,0
27727,20170510,1,5,0
27728,20170510,1,5,0
27729,20170510,1,5,0
27730,20170510,1,5,0
27731,20170510,1,5,0
27732,20170520,1,5,0
27733,20170520,1,5,0
27734,20170520,1,5,0
27735,20170520,1,5,0
27736,20170520,1,5,0
27737,20170520,1,5,0
27738,20170520,1,5,0
27739,20170520,1,5,0
27740,20170520,1,5,0
27741,20170520,2,5,0
27742,20170507,1,5,0
27743,20170507,1,5,0
27744,20170507,1,5,0
27745,20170507,1,5,0
27746,20170507,1,5,0
27747,20170507,1,5,0
27748,20170507,1,5,0
27749,20170507,1,5,0
27750,20170507,1,5,0
27751,20170507,1,5,0
27752,20170507,1,5,0
27753,20170507,2,5,0
27754,20170507,1,5,0
27755,20170507,1,5,0
27756,20170507,1,5,0
27757,20170523,1,5,0
27758,20170523,1,5,0
27759,20170523,3,5,0
27760,20170523,1,5,0
27761,20170523,1,5,0
27762,20170523,2,5,0
27763,20170523,1,5,0
27764,20170523,1,5,0
27765,20170523,6,5,0
27766,20170523,1,5,0
27767,20170523,1,5,0
27768,20170523,1,5,0
27769,20170521,1,5,0
27770,20170521,1,5,0
27771,20170521,2,5,0
27772,20170521,1,5,0
27773,20170521,1,5,0
27774,20170521,2,5,0
27775,20170521,1,5,0
27776,20170521,1,5,0
27777,20170521,1,5,0
27778,20170521,1,5,0
27779,20170521,1,5,0
27780,20170521,2,5,0
27781,20170521,1,5,0
27782,20170521,1,5,0
27783,20170521,1,5,0
27784,20170521,1,5,0
27785,20170521,1,5,0
27786,20170513,1,5,0
27787,20170513,1,5,0
27788,20170513,1,5,0
27789,20170513,1,5,0
27790,20170513,1,5,0
27791,20170513,1,5,0
27792,20170513,1,5,0
27793,20170513,1,5,0
27794,20170513,2,5,0
27795,20170513,1,5,0
27796,20170513,1,5,0
27797,20170513,1,5,0
27798,20170513,1,5,0
27799,20170516,1,5,0
27800,20170516,1,5,0
27801,20170516,1,5,0
27802,20170516,2,5,0
27803,20170516,1,5,0
27804,20170516,1,5,0
27805,20170516,1,5,0
27806,20170516,1,5,0
27807,20170516,3,5,0
27808,20170516,1,5,0
27809,20170516,1,5,0
27810,20170516,1,5,0
27811,20170516,1,5,0
27812,20170516,1,5,0
27813,20170516,1,5,0
27814,20170516,1,5,0
27815,20170516,1,5,0
27816,20170516,1,5,0
27817,20170516,1,5,0
27818,20170518,3,5,0
27819,20170518,1,5,0
27820,20170518,1,5,0
27821,20170518,2,5,0
27822,20170518,1,5,0
27823,20170518,1,5,0
27824,20170518,1,5,0
27825,20170518,2,5,0
27826,20170518,2,5,0
27827,20170518,1,5,0
27828,20170518,1,5,0
27829,20170518,1,5,0
27830,20170518,1,5,0
27831,20170518,1,5,0
27832,20170518,1,5,0
27833,20170518,1,5,0
27834,20170518,2,5,0
27835,20170518,1,5,0
27836,20170518,1,5,0
27837,20170518,1,5,0
27838,20170518,1,5,0
27839,20170518,1,5,0
27840,20170518,1,5,0
27841,20170518,1,5,0
27842,20170518,1,5,0
27843,20170518,1,5,0
27844,20170518,1,5,0
27845,20170518,4,5,0
27846,20170518,1,5,0
27847,20170518,1,5,0
27848,20170518,1,5,0
27849,20170518,1,5,0
27850,20170512,1,5,0
27851,20170512,1,5,0
27852,20170512,3,5,0
27853,20170512,1,5,0
27854,20170512,4,5,0
27855,20170512,1,5,0
27856,20170512,1,5,0
27857,20170512,1,5,0
27858,20170512,1,5,0
27859,20170512,1,5,0
27860,20170512,2,5,0
27861,20170512,1,5,0
27862,20170512,2,5,0
27863,20170512,2,5,0
27864,20170512,1,5,0
27865,20170512,1,5,0
27866,20170512,2,5,0
27867,20170529,1,5,0
27868,20170529,1,5,0
27869,20170529,1,5,0
27870,20170529,1,5,0
27871,20170529,1,5,0
27872,20170529,1,5,0
27873,20170529,1,5,0
27874,20170529,1,5,0
27875,20170529,1,5,0
27876,20170529,1,5,0
27877,20170529,1,5,0
27878,20170505,1,5,0
27879,20170505,1,5,0
27880,20170505,1,5,0
27881,20170505,1,5,0
27882,20170505,3,5,0
27883,20170505,1,5,0
27884,20170505,1,5,0
27885,20170505,1,5,0
27886,20170505,1,5,0
27887,20170505,1,5,0
27888,20170505,1,5,0
27889,20170505,1,5,0
27890,20170505,1,5,0
27891,20170505,1,5,0
27892,20170505,1,5,0
27893,20170505,1,5,0
27894,20170505,1,5,0
27895,20170505,1,5,0
27896,20170505,1,5,0
27897,20170505,1,5,0
27898,20170505,1,5,0
27899,20170505,1,5,0
27900,20170505,1,5,0
27901,20170505,1,5,0
27902,20170505,1,5,0
27903,20170505,1,5,0
27904,20170505,1,5,0
27905,20170505,1,5,0
27906,20170505,1,5,0
27907,20170505,1,5,0
27908,20170505,1,5,0
27909,20170505,1,5,0
27910,20170505,1,5,0
27911,20170505,1,5,0
27912,20170505,1,5,0
27913,20170505,1,5,0
27914,20170505,1,5,0
27915,20170505,1,5,0
27916,20170505,1,5,0
27917,20170505,1,5,0
27918,20170505,1,5,0
27919,20170505,2,5,0
27920,20170505,1,5,0
27921,20170505,1,5,0
27922,20170505,1,5,0
27923,20170505,1,5,0
27924,20170505,1,5,0
27925,20170505,1,5,0
27926,20170505,1,5,0
27927,20170505,1,5,0
27928,20170505,1,5,0
27929,20170505,1,5,0
27930,20170505,1,5,0
27931,20170505,1,5,0
27932,20170505,1,5,0
27933,20170505,1,5,0
27934,20170505,1,5,0
27935,20170505,1,5,0
27936,20170505,1,5,0
27937,20170505,1,5,0
27938,20170505,1,5,0
27939,20170505,1,5,0
27940,20170505,1,5,0
27941,20170505,1,5,0
27942,20170508,1,5,0
27943,20170508,1,5,0
27944,20170508,1,5,0
27945,20170508,1,5,0
27946,20170508,1,5,0
27947,20170508,2,5,0
27948,20170508,1,5,0
27949,20170508,1,5,0
27950,20170508,1,5,0
27951,20170508,1,5,0
27952,20170508,1,5,0
27953,20170508,1,5,0
27954,20170501,1,5,0
27955,20170501,1,5,0
27956,20170501,1,5,0
27957,20170501,1,5,0
27958,20170501,1,5,0
27959,20170501,1,5,0
27960,20170501,1,5,0
27961,20170501,1,5,0
27962,20170501,1,5,0
27963,20170501,1,5,0
27964,20170501,1,5,0
27965,20170501,1,5,0
27966,20170501,1,5,0
27967,20170501,1,5,0
27968,20170501,1,5,0
27969,20170501,1,5,0
27970,20170501,1,5,0
27971,20170501,1,5,0
27972,20170501,1,5,0
27973,20170501,1,5,0
27974,20170501,1,5,0
27975,20170501,1,5,0
27976,20170501,1,5,0
27977,20170501,1,5,0
27978,20170501,1,5,0
27979,20170501,1,5,0
27980,20170501,1,5,0
27981,20170501,1,5,0
27982,20170501,1,5,0
27983,20170501,1,5,0
27984,20170501,1,5,0
27985,20170501,1,5,0
27986,20170501,1,5,0
27987,20170501,1,5,0
27988,20170501,1,5,0
27989,20170501,1,5,0
27990,20170501,1,5,0
27991,20170501,1,5,0
27992,20170501,1,5,0
27993,20170501,1,5,0
27994,20170501,1,5,0
27995,20170501,1,5,0
27996,20170501,1,5,0
27997,20170501,1,5,0
27998,20170501,1,5,0
27999,20170501,1,5,0
28000,20170501,1,5,0
28001,20170501,1,5,0
28002,20170501,1,5,0
28003,20170501,1,5,0
28004,20170501,1,5,0
28005,20170501,1,5,0
28006,20170501,1,5,0
28007,20170501,1,5,0
28008,20170501,1,5,0
28009,20170501,1,5,0
28010,20170501,1,5,0
28011,20170501,1,5,0
28012,20170501,1,5,0
28013,20170501,1,5,0
28014,20170501,1,5,0
28015,20170501,10,5,0
28016,20170501,1,5,0
28017,20170501,1,5,0
28018,20170501,1,5,0
28019,20170501,3,5,0
28020,20170501,1,5,0
28021,20170501,1,5,0
28022,20170501,1,5,0
28023,20170501,1,5,0
28024,20170501,1,5,0
28025,20170501,1,5,0
28026,20170501,1,5,0
28027,20170501,1,5,0
28028,20170501,1,5,0
28029,20170501,1,5,0
28030,20170501,1,5,0
28031,20170501,1,5,0
28032,20170501,1,5,0
28033,20170501,1,5,0
28034,20170501,1,5,0
28035,20170501,1,5,0
28036,20170501,1,5,0
28037,20170501,1,5,0
28038,20170501,1,5,0
28039,20170501,1,5,0
28040,20170501,1,5,0
28041,20170501,1,5,0
28042,20170501,1,5,0
28043,20170501,1,5,0
28044,20170501,1,5,0
28045,20170501,1,5,0
28046,20170501,1,5,0
28047,20170501,1,5,0
28048,20170501,1,5,0
28049,20170501,1,5,0
28050,20170501,1,5,0
28051,20170501,1,5,0
28052,20170501,1,5,0
28053,20170501,1,5,0
28054,20170501,1,5,0
28055,20170501,1,5,0
28056,20170501,1,5,0
28057,20170501,1,5,0
28058,20170501,1,5,0
28059,20170501,2,5,0
28060,20170501,1,5,0
28061,20170501,1,5,0
28062,20170501,1,5,0
28063,20170501,1,5,0
28064,20170501,1,5,0
28065,20170501,1,5,0
28066,20170501,1,5,0
28067,20170501,1,5,0
28068,20170501,1,5,0
28069,20170501,1,5,0
28070,20170501,1,5,0
28071,20170501,1,5,0
28072,20170501,1,5,0
28073,20170501,1,5,0
28074,20170501,1,5,0
28075,20170501,1,5,0
28076,20170501,1,5,0
28077,20170501,7,5,0
28078,20170501,1,5,0
28079,20170501,1,5,0
28080,20170501,1,5,0
28081,20170501,1,5,0
28082,20170501,1,5,0
28083,20170501,1,5,0
28084,20170501,1,5,0
28085,20170501,1,5,0
28086,20170501,1,5,0
28087,20170501,1,5,0
28088,20170501,1,5,0
28089,20170501,1,5,0
28090,20170501,1,5,0
28091,20170501,1,5,0
28092,20170501,1,5,0
28093,20170501,1,5,0
28094,20170501,1,5,0
28095,20170501,1,5,0
28096,20170501,1,5,0
28097,20170501,1,5,0
28098,20170501,1,5,0
28099,20170501,1,5,0
28100,20170501,1,5,0
28101,20170501,1,5,0
28102,20170501,1,5,0
28103,20170501,1,5,0
28104,20170501,1,5,0
28105,20170501,1,5,0
28106,20170501,1,5,0
28107,20170501,1,5,0
28108,20170501,1,5,0
28109,20170501,1,5,0
28110,20170501,1,5,0
28111,20170501,1,5,0
28112,20170501,1,5,0
28113,20170501,1,5,0
28114,20170501,1,5,0
28115,20170501,1,5,0
28116,20170501,1,5,0
28117,20170501,1,5,0
28118,20170501,1,5,0
28119,20170501,1,5,0
28120,20170501,1,5,0
28121,20170501,1,5,0
28122,20170501,1,5,0
28123,20170501,1,5,0
28124,20170501,1,5,0
28125,20170501,1,5,0
28126,20170501,1,5,0
28127,20170501,1,5,0
28128,20170501,1,5,0
28129,20170501,1,5,0
28130,20170501,1,5,0
28131,20170501,1,5,0
28132,20170501,1,5,0
28133,20170501,1,5,0
28134,20170501,1,5,0
28135,20170501,1,5,0
28136,20170501,1,5,0
28137,20170501,2,5,0
28138,20170501,1,5,0
28139,20170501,1,5,0
28140,20170501,1,5,0
28141,20170501,1,5,0
28142,20170501,2,5,0
28143,20170501,1,5,0
28144,20170501,1,5,0
28145,20170501,1,5,0
28146,20170501,1,5,0
28147,20170501,1,5,0
28148,20170501,2,5,0
28149,20170503,1,5,0
28150,20170503,1,5,0
28151,20170503,1,5,0
28152,20170503,1,5,0
28153,20170503,1,5,0
28154,20170503,1,5,0
28155,20170503,1,5,0
28156,20170503,1,5,0
28157,20170503,1,5,0
28158,20170503,1,5,0
28159,20170503,1,5,0
28160,20170503,1,5,0
28161,20170503,1,5,0
28162,20170503,1,5,0
28163,20170503,1,5,0
28164,20170503,1,5,0
28165,20170503,1,5,0
28166,20170503,1,5,0
28167,20170503,1,5,0
28168,20170503,1,5,0
28169,20170503,1,5,0
28170,20170503,1,5,0
28171,20170503,1,5,0
28172,20170503,1,5,0
28173,20170503,1,5,0
28174,20170503,1,5,0
28175,20170503,1,5,0
28176,20170503,1,5,0
28177,20170503,1,5,0
28178,20170503,1,5,0
28179,20170503,1,5,0
28180,20170503,1,5,0
28181,20170503,1,5,0
28182,20170503,1,5,0
28183,20170503,1,5,0
28184,20170503,1,5,0
28185,20170503,1,5,0
28186,20170503,1,5,0
28187,20170503,1,5,0
28188,20170503,1,5,0
28189,20170503,1,5,0
28190,20170503,1,5,0
28191,20170503,1,5,0
28192,20170503,1,5,0
28193,20170503,1,5,0
28194,20170503,1,5,0
28195,20170503,1,5,0
28196,20170503,1,5,0
28197,20170503,1,5,0
28198,20170503,1,5,0
28199,20170503,1,5,0
28200,20170503,1,5,0
28201,20170503,1,5,0
28202,20170503,1,5,0
28203,20170503,1,5,0
28204,20170503,1,5,0
28205,20170503,1,5,0
28206,20170503,1,5,0
28207,20170503,1,5,0
28208,20170503,1,5,0
28209,20170503,1,5,0
28210,20170503,1,5,0
28211,20170503,1,5,0
28212,20170503,1,5,0
28213,20170503,1,5,0
28214,20170503,1,5,0
28215,20170503,1,5,0
28216,20170503,1,5,0
28217,20170503,1,5,0
28218,20170503,1,5,0
28219,20170503,2,5,0
28220,20170503,1,5,0
28221,20170503,2,5,0
28222,20170503,1,5,0
28223,20170503,1,5,0
28224,20170503,1,5,0
28225,20170503,1,5,0
28226,20170503,1,5,0
28227,20170503,1,5,0
28228,20170503,1,5,0
28229,20170503,1,5,0
28230,20170503,1,5,0
28231,20170503,1,5,0
28232,20170503,1,5,0
28233,20170503,1,5,0
28234,20170503,1,5,0
28235,20170503,1,5,0
28236,20170503,1,5,0
28237,20170503,1,5,0
28238,20170503,1,5,0
28239,20170503,1,5,0
28240,20170503,1,5,0
28241,20170503,1,5,0
28242,20170503,1,5,0
28243,20170503,1,5,0
28244,20170503,1,5,0
28245,20170503,1,5,0
28246,20170503,1,5,0
28247,20170503,1,5,0
28248,20170503,1,5,0
28249,20170503,1,5,0
28250,20170503,1,5,0
28251,20170503,1,5,0
28252,20170503,2,5,0
28253,20170503,1,5,1
28254,20170515,1,5,0
28255,20170515,1,5,0
28256,20170515,1,5,0
28257,20170515,1,5,0
28258,20170515,1,5,0
28259,20170515,1,5,0
28260,20170515,1,5,0
28261,20170515,1,5,0
28262,20170515,1,5,0
28263,20170515,1,5,0
28264,20170506,1,5,0
28265,20170506,1,5,0
28266,20170506,1,5,0
28267,20170506,1,5,0
28268,20170506,1,5,0
28269,20170506,1,5,0
28270,20170506,1,5,0
28271,20170506,1,5,0
28272,20170506,1,5,0
28273,20170506,1,5,0
28274,20170506,1,5,0
28275,20170506,1,5,0
28276,20170530,1,5,0
28277,20170530,1,5,0
28278,20170530,1,5,0
28279,20170530,1,5,0
28280,20170530,1,5,0
28281,20170530,2,5,0
28282,20170530,1,5,0
28283,20170530,1,5,0
28284,20170530,1,5,0
28285,20170530,1,5,0
28286,20170530,1,5,0
28287,20170530,2,5,0
28288,20170530,1,5,0
28289,20170511,1,5,0
28290,20170511,1,5,0
28291,20170511,1,5,0
28292,20170511,1,5,0
28293,20170511,3,5,0
28294,20170511,1,5,0
28295,20170511,2,5,0
28296,20170511,1,5,0
28297,20170511,1,5,0
28298,20170511,1,5,0
28299,20170511,1,5,0
28300,20170511,1,5,0
28301,20170511,1,5,0
28302,20170511,1,5,0
28303,20170511,1,5,0
28304,20170525,1,5,0
28305,20170525,3,5,0
28306,20170525,1,5,0
28307,20170525,4,5,0
28308,20170525,1,5,0
28309,20170525,1,5,0
28310,20170525,1,5,0
28311,20170525,1,5,0
28312,20170525,1,5,0
28313,20170525,2,5,0
28314,20170525,1,5,0
28315,20170525,1,5,0
28316,20170525,1,5,0
28317,20170525,1,5,0
28318,20170525,4,5,0
28319,20170525,1,5,0
28320,20170525,1,5,0
28321,20170525,1,5,0
28322,20170525,1,5,0
28323,20170525,1,5,0
28324,20170525,1,5,0
28325,20170525,1,5,0
28326,20170525,2,5,0
28327,20170528,1,5,0
28328,20170528,1,5,0
28329,20170528,3,5,0
28330,20170528,1,5,0
28331,20170528,1,5,0
28332,20170528,1,5,0
28333,20170528,1,5,0
28334,20170528,1,5,0
28335,20170528,1,5,0
28336,20170528,1,5,0
28337,20170528,1,5,0
28338,20170522,1,5,0
28339,20170522,2,5,0
28340,20170522,3,5,0
28341,20170522,1,5,0
28342,20170522,2,5,0
28343,20170522,1,5,0
28344,20170522,1,5,0
28345,20170522,3,5,0
28346,20170522,1,5,0
28347,20170522,1,5,0
28348,20170522,1,5,0
28349,20170522,1,5,0
28350,20170522,4,5,0
28351,20170522,3,5,0
28352,20170522,1,5,0
28353,20170522,2,5,0
28354,20170522,1,5,0
28355,20170522,3,5,0
28356,20170522,1,5,0
28357,20170522,1,5,0
28358,20170504,1,5,0
28359,20170504,1,5,0
28360,20170504,1,5,0
28361,20170504,1,5,0
28362,20170504,1,5,0
28363,20170504,1,5,0
28364,20170504,1,5,0
28365,20170504,1,5,0
28366,20170504,1,5,0
28367,20170504,1,5,0
28368,20170504,1,5,0
28369,20170504,1,5,0
28370,20170504,1,5,0
28371,20170504,1,5,0
28372,20170504,1,5,0
28373,20170504,1,5,0
28374,20170504,1,5,0
28375,20170504,1,5,0
28376,20170504,1,5,0
28377,20170504,1,5,0
28378,20170504,1,5,0
28379,20170504,1,5,0
28380,20170504,1,5,0
28381,20170504,1,5,0
28382,20170504,1,5,0
28383,20170504,1,5,0
28384,20170504,1,5,0
28385,20170504,1,5,0
28386,20170504,1,5,0
28387,20170504,1,5,0
28388,20170504,1,5,0
28389,20170504,1,5,0
28390,20170504,1,5,0
28391,20170504,1,5,0
28392,20170504,1,5,0
28393,20170504,1,5,0
28394,20170504,1,5,0
28395,20170504,1,5,0
28396,20170504,1,5,0
28397,20170504,1,5,0
28398,20170504,1,5,0
28399,20170504,1,5,0
28400,20170504,1,5,0
28401,20170504,1,5,0
28402,20170504,1,5,0
28403,20170504,1,5,0
28404,20170504,1,5,0
28405,20170504,1,5,0
28406,20170504,1,5,0
28407,20170504,1,5,0
28408,20170504,1,5,0
28409,20170504,10,5,0
28410,20170504,1,5,0
