ID,date,visitNumber,Channel
28692,20170502,2,2
28693,20170502,1,2
28694,20170502,1,2
28695,20170502,2,2
28696,20170502,1,2
28697,20170502,1,2
28698,20170502,12,2
28699,20170502,1,2
28700,20170502,1,2
28701,20170502,1,2
28702,20170502,1,2
28703,20170502,1,2
28704,20170502,1,2
28705,20170502,2,2
28706,20170502,2,2
28707,20170502,1,2
28708,20170502,1,2
28709,20170502,1,2
28710,20170502,1,2
28711,20170502,1,2
28712,20170502,1,2
28713,20170502,1,2
28714,20170502,1,2
28715,20170502,1,2
28716,20170502,1,2
28717,20170502,1,2
28718,20170502,1,2
28719,20170502,1,2
28720,20170502,1,2
28721,20170502,1,2
28722,20170502,1,2
28723,20170502,1,2
28724,20170502,1,2
28725,20170502,1,2
28726,20170502,1,2
28727,20170502,1,2
28728,20170502,1,2
28729,20170502,1,2
28730,20170526,2,2
28731,20170526,4,2
28732,20170526,1,2
28733,20170526,1,2
28734,20170526,1,2
28735,20170526,2,2
28736,20170526,1,2
28737,20170526,1,2
28738,20170526,1,2
28739,20170526,1,2
28740,20170526,1,2
28741,20170526,1,2
28742,20170526,1,2
28743,20170526,1,2
28744,20170526,2,2
28745,20170526,2,2
28746,20170526,1,2
28747,20170526,1,2
28748,20170526,3,2
28749,20170526,1,2
28750,20170526,1,2
28751,20170526,1,2
28752,20170526,1,2
28753,20170526,1,2
28754,20170526,1,2
28755,20170526,1,2
28756,20170526,1,2
28757,20170526,1,2
28758,20170526,1,2
28759,20170526,4,2
28760,20170526,1,2
28761,20170526,1,2
28762,20170526,1,2
28763,20170526,1,2
28764,20170526,1,2
28765,20170526,1,2
28766,20170526,1,2
28767,20170526,2,2
28768,20170526,5,2
28769,20170526,1,2
28770,20170526,1,2
28771,20170526,1,2
28772,20170526,3,2
28773,20170526,1,2
28774,20170526,1,2
28775,20170526,1,2
28776,20170526,1,2
28777,20170526,1,2
28778,20170526,1,2
28779,20170526,1,2
28780,20170526,1,2
28781,20170526,13,2
28782,20170526,1,2
28783,20170526,5,2
28784,20170526,1,2
28785,20170526,1,2
28786,20170526,1,2
28787,20170526,1,2
28788,20170526,1,2
28789,20170526,1,2
28790,20170526,1,2
28791,20170526,1,2
28792,20170526,6,2
28793,20170526,1,2
28794,20170526,1,2
28795,20170526,5,2
28796,20170526,1,2
28797,20170526,1,2
28798,20170526,6,2
28799,20170526,2,2
28800,20170526,1,2
28801,20170526,1,2
28802,20170526,1,2
28803,20170526,5,2
28804,20170526,1,2
28805,20170517,1,2
28806,20170517,1,2
28807,20170517,1,2
28808,20170517,1,2
28809,20170517,1,2
28810,20170517,1,2
28811,20170517,1,2
28812,20170517,1,2
28813,20170517,1,2
28814,20170517,1,2
28815,20170517,1,2
28816,20170517,1,2
28817,20170517,1,2
28818,20170517,1,2
28819,20170517,2,2
28820,20170517,1,2
28821,20170517,1,2
28822,20170517,1,2
28823,20170517,1,2
28824,20170517,3,2
28825,20170517,3,2
28826,20170517,4,2
28827,20170517,1,2
28828,20170517,1,2
28829,20170517,1,2
28830,20170517,2,2
28831,20170517,1,2
28832,20170517,1,2
28833,20170517,1,2
28834,20170517,2,2
28835,20170517,1,2
28836,20170517,1,2
28837,20170517,1,2
28838,20170517,1,2
28839,20170517,1,2
28840,20170517,1,2
28841,20170517,2,2
28842,20170517,1,2
28843,20170517,1,2
28844,20170517,1,2
28845,20170517,1,2
28846,20170517,2,2
28847,20170517,1,2
28848,20170517,1,2
28849,20170517,1,2
28850,20170517,1,2
28851,20170517,1,2
28852,20170517,1,2
28853,20170517,1,2
28854,20170517,3,2
28855,20170517,5,2
28856,20170517,1,2
28857,20170517,1,2
28858,20170517,1,2
28859,20170517,1,2
28860,20170517,1,2
28861,20170517,1,2
28862,20170517,1,2
28863,20170517,1,2
28864,20170517,1,2
28865,20170517,1,2
28866,20170517,1,2
28867,20170517,3,2
28868,20170517,1,2
28869,20170517,4,2
28870,20170517,1,2
28871,20170517,1,2
28872,20170517,3,2
28873,20170517,1,2
28874,20170517,1,2
28875,20170517,1,2
28876,20170517,1,2
28877,20170517,1,2
28878,20170517,1,2
28879,20170517,1,2
28880,20170517,16,2
28881,20170517,1,2
28882,20170517,1,2
28883,20170517,1,2
28884,20170517,1,2
28885,20170517,1,2
28886,20170517,1,2
28887,20170517,21,2
28888,20170517,4,2
28889,20170527,1,2
28890,20170527,1,2
28891,20170527,1,2
28892,20170527,1,2
28893,20170527,1,2
28894,20170527,1,2
28895,20170527,1,2
28896,20170527,5,2
28897,20170527,1,2
28898,20170527,1,2
28899,20170527,1,2
28900,20170527,1,2
28901,20170527,1,2
28902,20170527,1,2
28903,20170527,1,2
28904,20170527,1,2
28905,20170527,1,2
28906,20170527,7,2
28907,20170527,1,2
28908,20170527,1,2
28909,20170527,2,2
28910,20170527,2,2
28911,20170527,2,2
28912,20170527,2,2
28913,20170527,1,2
28914,20170527,2,2
28915,20170527,3,2
28916,20170527,1,2
28917,20170527,1,2
28918,20170514,1,2
28919,20170514,1,2
28920,20170514,1,2
28921,20170514,1,2
28922,20170514,1,2
28923,20170514,1,2
28924,20170514,1,2
28925,20170514,1,2
28926,20170514,1,2
28927,20170514,1,2
28928,20170514,1,2
28929,20170514,1,2
28930,20170514,1,2
28931,20170514,2,2
28932,20170514,1,2
28933,20170514,1,2
28934,20170514,1,2
28935,20170514,1,2
28936,20170514,1,2
28937,20170514,1,2
28938,20170514,1,2
28939,20170514,1,2
28940,20170514,1,2
28941,20170514,3,2
28942,20170514,1,2
28943,20170514,1,2
28944,20170514,4,2
28945,20170514,1,2
28946,20170514,1,2
28947,20170514,3,2
28948,20170514,3,2
28949,20170514,1,2
28950,20170514,1,2
28951,20170514,1,2
28952,20170514,1,2
28953,20170514,1,2
28954,20170514,1,2
28955,20170510,2,2
28956,20170510,2,2
28957,20170510,1,2
28958,20170510,1,2
28959,20170510,1,2
28960,20170510,8,2
28961,20170510,2,2
28962,20170510,1,2
28963,20170510,1,2
28964,20170510,1,2
28965,20170510,1,2
28966,20170510,1,2
28967,20170510,1,2
28968,20170510,1,2
28969,20170510,1,2
28970,20170510,1,2
28971,20170510,1,2
28972,20170510,1,2
28973,20170510,1,2
28974,20170510,5,2
28975,20170510,1,2
28976,20170510,1,2
28977,20170510,2,2
28978,20170510,1,2
28979,20170510,1,2
28980,20170510,1,2
28981,20170510,1,2
28982,20170510,1,2
28983,20170510,6,2
28984,20170510,1,2
28985,20170510,1,2
28986,20170510,1,2
28987,20170510,2,2
28988,20170510,1,2
28989,20170510,1,2
28990,20170510,2,2
28991,20170510,1,2
28992,20170510,1,2
28993,20170510,1,2
28994,20170510,6,2
28995,20170510,1,2
28996,20170510,1,2
28997,20170510,1,2
28998,20170510,1,2
28999,20170510,13,2
29000,20170510,8,2
29001,20170510,1,2
29002,20170510,1,2
29003,20170510,3,2
29004,20170510,1,2
29005,20170510,1,2
29006,20170510,1,2
29007,20170510,1,2
29008,20170510,1,2
29009,20170510,1,2
29010,20170510,2,2
29011,20170510,1,2
29012,20170510,1,2
29013,20170510,1,2
29014,20170510,1,2
29015,20170510,1,2
29016,20170510,1,2
29017,20170510,4,2
29018,20170510,1,2
29019,20170510,1,2
29020,20170510,1,2
29021,20170510,1,2
29022,20170510,1,2
29023,20170510,1,2
29024,20170510,1,2
29025,20170510,1,2
29026,20170510,1,2
29027,20170510,1,2
29028,20170510,1,2
29029,20170510,1,2
29030,20170520,1,2
29031,20170520,1,2
29032,20170520,1,2
29033,20170520,1,2
29034,20170520,1,2
29035,20170520,1,2
29036,20170520,4,2
29037,20170520,1,2
29038,20170520,1,2
29039,20170520,1,2
29040,20170520,1,2
29041,20170520,1,2
29042,20170520,1,2
29043,20170520,1,2
29044,20170520,1,2
29045,20170520,1,2
29046,20170520,1,2
29047,20170520,1,2
29048,20170520,1,2
29049,20170520,1,2
29050,20170520,1,2
29051,20170520,3,2
29052,20170520,1,2
29053,20170520,4,2
29054,20170507,1,2
29055,20170507,1,2
29056,20170507,1,2
29057,20170507,1,2
29058,20170507,1,2
29059,20170507,1,2
29060,20170507,1,2
29061,20170507,1,2
29062,20170507,1,2
29063,20170507,1,2
29064,20170507,1,2
29065,20170507,1,2
29066,20170507,1,2
29067,20170507,1,2
29068,20170507,1,2
29069,20170507,1,2
29070,20170507,1,2
29071,20170507,1,2
29072,20170507,1,2
29073,20170507,1,2
29074,20170507,1,2
29075,20170507,1,2
29076,20170507,2,2
29077,20170507,1,2
29078,20170507,1,2
29079,20170507,1,2
29080,20170507,1,2
29081,20170507,1,2
29082,20170507,1,2
29083,20170507,1,2
29084,20170507,1,2
29085,20170507,1,2
29086,20170507,1,2
29087,20170507,1,2
29088,20170507,2,2
29089,20170507,1,2
29090,20170507,3,2
29091,20170507,3,2
29092,20170507,1,2
29093,20170507,1,2
29094,20170507,1,2
29095,20170523,1,2
29096,20170523,1,2
29097,20170523,1,2
29098,20170523,1,2
29099,20170523,1,2
29100,20170523,26,2
29101,20170523,1,2
29102,20170523,1,2
29103,20170523,1,2
29104,20170523,2,2
29105,20170523,1,2
29106,20170523,1,2
29107,20170523,1,2
29108,20170523,1,2
29109,20170523,1,2
29110,20170523,1,2
29111,20170523,1,2
29112,20170523,1,2
29113,20170523,1,2
29114,20170523,1,2
29115,20170523,1,2
29116,20170523,2,2
29117,20170523,1,2
29118,20170523,1,2
29119,20170523,1,2
29120,20170523,1,2
29121,20170523,1,2
29122,20170523,1,2
29123,20170523,1,2
29124,20170523,1,2
29125,20170523,1,2
29126,20170523,2,2
29127,20170523,1,2
29128,20170523,1,2
29129,20170523,1,2
29130,20170523,1,2
29131,20170523,3,2
29132,20170523,2,2
29133,20170523,1,2
29134,20170523,1,2
29135,20170523,1,2
29136,20170523,1,2
29137,20170523,1,2
29138,20170523,1,2
29139,20170523,3,2
29140,20170523,1,2
29141,20170523,4,2
29142,20170523,1,2
29143,20170523,1,2
29144,20170523,1,2
29145,20170523,1,2
29146,20170523,2,2
29147,20170523,1,2
29148,20170523,1,2
29149,20170523,1,2
29150,20170523,1,2
29151,20170523,1,2
29152,20170523,1,2
29153,20170523,1,2
29154,20170523,1,2
29155,20170523,1,2
29156,20170523,1,2
29157,20170523,1,2
29158,20170523,1,2
29159,20170523,1,2
29160,20170523,3,2
29161,20170523,2,2
29162,20170523,1,2
29163,20170523,1,2
29164,20170523,1,2
29165,20170523,1,2
29166,20170523,1,2
29167,20170523,1,2
29168,20170523,1,2
29169,20170523,1,2
29170,20170523,1,2
29171,20170523,1,2
29172,20170523,1,2
29173,20170523,1,2
29174,20170523,1,2
29175,20170523,2,2
29176,20170523,1,2
29177,20170523,1,2
29178,20170523,1,2
29179,20170523,1,2
29180,20170523,1,2
29181,20170523,1,2
29182,20170523,1,2
29183,20170523,1,2
29184,20170523,1,2
29185,20170523,1,2
29186,20170523,1,2
29187,20170523,1,2
29188,20170523,1,2
29189,20170523,1,2
29190,20170523,1,2
29191,20170523,1,2
29192,20170523,2,2
29193,20170523,1,2
29194,20170523,1,2
29195,20170523,1,2
29196,20170523,2,2
29197,20170523,4,2
29198,20170523,1,2
29199,20170523,1,2
29200,20170521,1,2
29201,20170521,1,2
29202,20170521,1,2
29203,20170521,1,2
29204,20170521,1,2
29205,20170521,1,2
29206,20170521,1,2
29207,20170521,1,2
29208,20170521,8,2
29209,20170521,1,2
29210,20170521,1,2
29211,20170521,1,2
29212,20170521,1,2
29213,20170521,1,2
29214,20170521,1,2
29215,20170521,1,2
29216,20170521,1,2
29217,20170521,1,2
29218,20170521,5,2
29219,20170521,1,2
29220,20170521,3,2
29221,20170521,1,2
29222,20170521,1,2
29223,20170521,1,2
29224,20170521,1,2
29225,20170521,19,2
29226,20170521,1,2
29227,20170521,1,2
29228,20170521,1,2
29229,20170513,1,2
29230,20170513,2,2
29231,20170513,1,2
29232,20170513,2,2
29233,20170513,4,2
29234,20170513,1,2
29235,20170513,1,2
29236,20170513,1,2
29237,20170513,1,2
29238,20170513,1,2
29239,20170513,1,2
29240,20170513,2,2
29241,20170513,1,2
29242,20170513,1,2
29243,20170513,2,2
29244,20170513,1,2
29245,20170513,1,2
29246,20170513,1,2
29247,20170513,1,2
29248,20170513,2,2
29249,20170513,1,2
29250,20170513,2,2
29251,20170513,1,2
29252,20170513,1,2
29253,20170513,5,2
29254,20170513,1,2
29255,20170513,1,2
29256,20170513,1,2
29257,20170513,2,2
29258,20170516,1,2
29259,20170516,1,2
29260,20170516,1,2
29261,20170516,1,2
29262,20170516,1,2
29263,20170516,1,2
29264,20170516,3,2
29265,20170516,1,2
29266,20170516,1,2
29267,20170516,1,2
29268,20170516,1,2
29269,20170516,1,2
29270,20170516,1,2
29271,20170516,1,2
29272,20170516,1,2
29273,20170516,1,2
29274,20170516,1,2
29275,20170516,1,2
29276,20170516,1,2
29277,20170516,1,2
29278,20170516,1,2
29279,20170516,1,2
29280,20170516,2,2
29281,20170516,1,2
29282,20170516,2,2
29283,20170516,1,2
29284,20170516,1,2
29285,20170516,1,2
29286,20170516,1,2
29287,20170516,1,2
29288,20170516,1,2
29289,20170516,1,2
29290,20170516,1,2
29291,20170516,1,2
29292,20170516,1,2
29293,20170516,1,2
29294,20170516,1,2
29295,20170516,1,2
29296,20170516,1,2
29297,20170516,1,2
29298,20170516,1,2
29299,20170516,1,2
29300,20170516,1,2
29301,20170516,1,2
29302,20170516,1,2
29303,20170516,1,2
29304,20170516,1,2
29305,20170516,1,2
29306,20170516,1,2
29307,20170516,2,2
29308,20170516,1,2
29309,20170516,1,2
29310,20170516,1,2
29311,20170516,1,2
29312,20170516,1,2
29313,20170516,1,2
29314,20170516,1,2
29315,20170516,1,2
29316,20170516,1,2
29317,20170516,2,2
29318,20170516,1,2
29319,20170516,1,2
29320,20170516,1,2
29321,20170516,1,2
29322,20170516,1,2
29323,20170516,1,2
29324,20170516,1,2
29325,20170516,1,2
29326,20170516,1,2
29327,20170516,1,2
29328,20170516,1,2
29329,20170518,1,2
29330,20170518,1,2
29331,20170518,1,2
29332,20170518,1,2
29333,20170518,3,2
29334,20170518,1,2
29335,20170518,1,2
29336,20170518,1,2
29337,20170518,1,2
29338,20170518,1,2
29339,20170518,1,2
29340,20170518,1,2
29341,20170518,3,2
29342,20170518,1,2
29343,20170518,1,2
29344,20170518,1,2
29345,20170518,1,2
29346,20170518,1,2
29347,20170518,1,2
29348,20170518,1,2
29349,20170518,1,2
29350,20170518,1,2
29351,20170518,1,2
29352,20170518,1,2
29353,20170518,1,2
29354,20170518,3,2
29355,20170518,8,2
29356,20170518,1,2
29357,20170518,1,2
29358,20170518,1,2
29359,20170518,2,2
29360,20170518,1,2
29361,20170518,1,2
29362,20170518,1,2
29363,20170518,1,2
29364,20170518,1,2
29365,20170518,1,2
29366,20170518,1,2
29367,20170518,1,2
29368,20170518,1,2
29369,20170518,1,2
29370,20170518,1,2
29371,20170518,1,2
29372,20170518,1,2
29373,20170518,1,2
29374,20170518,6,2
29375,20170518,1,2
29376,20170518,1,2
29377,20170518,1,2
29378,20170518,2,2
29379,20170518,1,2
29380,20170518,1,2
29381,20170518,1,2
29382,20170518,3,2
29383,20170518,1,2
29384,20170518,1,2
29385,20170518,2,2
29386,20170518,1,2
29387,20170518,1,2
29388,20170518,1,2
29389,20170518,1,2
29390,20170518,2,2
29391,20170518,1,2
29392,20170518,1,2
29393,20170518,1,2
29394,20170512,1,2
29395,20170512,1,2
29396,20170512,3,2
29397,20170512,2,2
29398,20170512,1,2
29399,20170512,1,2
29400,20170512,1,2
29401,20170512,1,2
29402,20170512,1,2
29403,20170512,1,2
29404,20170512,1,2
29405,20170512,1,2
29406,20170512,1,2
29407,20170512,1,2
29408,20170512,1,2
29409,20170512,1,2
29410,20170512,1,2
29411,20170512,1,2
29412,20170512,1,2
29413,20170512,4,2
29414,20170512,1,2
29415,20170512,1,2
29416,20170512,1,2
29417,20170512,1,2
29418,20170512,1,2
29419,20170512,1,2
29420,20170512,1,2
29421,20170512,1,2
29422,20170512,1,2
29423,20170512,1,2
29424,20170512,1,2
29425,20170512,34,2
29426,20170512,1,2
29427,20170512,1,2
29428,20170512,1,2
29429,20170512,1,2
29430,20170512,2,2
29431,20170512,1,2
29432,20170512,1,2
29433,20170512,1,2
29434,20170512,6,2
29435,20170512,1,2
29436,20170512,1,2
29437,20170512,1,2
29438,20170512,1,2
29439,20170512,1,2
29440,20170512,1,2
29441,20170512,1,2
29442,20170512,1,2
29443,20170512,1,2
29444,20170512,1,2
29445,20170512,1,2
29446,20170512,1,2
29447,20170512,2,2
29448,20170512,1,2
29449,20170512,1,2
29450,20170512,1,2
29451,20170512,1,2
29452,20170529,1,2
29453,20170529,1,2
29454,20170529,1,2
29455,20170529,1,2
29456,20170529,3,2
29457,20170529,2,2
29458,20170529,1,2
29459,20170529,1,2
29460,20170529,1,2
29461,20170529,1,2
29462,20170529,1,2
29463,20170529,1,2
29464,20170529,1,2
29465,20170529,1,2
29466,20170529,1,2
29467,20170529,1,2
29468,20170529,1,2
29469,20170529,1,2
29470,20170529,2,2
29471,20170529,1,2
29472,20170529,1,2
29473,20170529,1,2
29474,20170529,1,2
29475,20170529,1,2
29476,20170529,1,2
29477,20170529,1,2
29478,20170529,1,2
29479,20170529,1,2
29480,20170529,1,2
29481,20170529,2,2
29482,20170529,1,2
29483,20170529,1,2
29484,20170529,1,2
29485,20170529,1,2
29486,20170529,1,2
29487,20170529,1,2
29488,20170529,1,2
29489,20170529,1,2
29490,20170529,1,2
29491,20170529,1,2
29492,20170529,1,2
29493,20170529,1,2
29494,20170529,1,2
29495,20170529,1,2
29496,20170529,3,2
29497,20170529,1,2
29498,20170529,1,2
29499,20170529,1,2
29500,20170529,1,2
29501,20170529,1,2
29502,20170529,2,2
29503,20170529,1,2
29504,20170529,2,2
29505,20170529,1,2
29506,20170529,1,2
29507,20170529,1,2
29508,20170529,1,2
29509,20170529,1,2
29510,20170505,1,2
29511,20170505,1,2
29512,20170505,1,2
29513,20170505,1,2
29514,20170505,1,2
29515,20170505,1,2
29516,20170505,1,2
29517,20170505,4,2
29518,20170505,3,2
29519,20170505,1,2
29520,20170505,1,2
29521,20170505,1,2
29522,20170505,1,2
29523,20170505,2,2
29524,20170505,1,2
29525,20170505,1,2
29526,20170505,1,2
29527,20170505,7,2
29528,20170505,1,2
29529,20170505,1,2
29530,20170505,1,2
29531,20170505,1,2
29532,20170505,1,2
29533,20170505,1,2
29534,20170505,1,2
29535,20170505,1,2
29536,20170505,1,2
29537,20170505,1,2
29538,20170505,1,2
29539,20170505,1,2
29540,20170505,1,2
29541,20170505,2,2
29542,20170505,1,2
29543,20170505,1,2
29544,20170505,1,2
29545,20170505,1,2
29546,20170505,1,2
29547,20170505,1,2
29548,20170505,1,2
29549,20170505,1,2
29550,20170505,1,2
29551,20170505,1,2
29552,20170505,4,2
29553,20170505,1,2
29554,20170505,1,2
29555,20170505,3,2
29556,20170505,1,2
29557,20170505,1,2
29558,20170505,1,2
29559,20170505,1,2
29560,20170505,1,2
29561,20170505,1,2
29562,20170505,10,2
29563,20170505,1,2
29564,20170508,1,2
29565,20170508,1,2
29566,20170508,1,2
29567,20170508,1,2
29568,20170508,1,2
29569,20170508,2,2
29570,20170508,1,2
29571,20170508,1,2
29572,20170508,1,2
29573,20170508,1,2
29574,20170508,1,2
29575,20170508,1,2
29576,20170508,1,2
29577,20170508,1,2
29578,20170508,8,2
29579,20170508,6,2
29580,20170508,1,2
29581,20170508,1,2
29582,20170508,1,2
29583,20170508,1,2
29584,20170508,1,2
29585,20170508,1,2
29586,20170508,2,2
29587,20170508,1,2
29588,20170508,1,2
29589,20170508,1,2
29590,20170508,2,2
29591,20170508,1,2
29592,20170508,1,2
29593,20170508,1,2
29594,20170508,1,2
29595,20170508,1,2
29596,20170508,1,2
29597,20170508,1,2
29598,20170508,5,2
29599,20170508,1,2
29600,20170508,1,2
29601,20170508,1,2
29602,20170508,1,2
29603,20170508,1,2
29604,20170508,17,2
29605,20170508,1,2
29606,20170508,1,2
29607,20170508,1,2
29608,20170508,1,2
29609,20170508,1,2
29610,20170508,1,2
29611,20170508,1,2
29612,20170508,1,2
29613,20170508,1,2
29614,20170508,1,2
29615,20170508,2,2
29616,20170508,2,2
29617,20170508,1,2
29618,20170508,10,2
29619,20170508,1,2
29620,20170508,1,2
29621,20170508,1,2
29622,20170508,17,2
29623,20170508,1,2
29624,20170508,1,2
29625,20170508,14,2
29626,20170508,1,2
29627,20170508,1,2
29628,20170508,1,2
29629,20170508,1,2
29630,20170508,1,2
29631,20170508,1,2
29632,20170508,4,2
29633,20170508,8,2
29634,20170508,1,2
29635,20170508,16,2
29636,20170508,3,2
29637,20170508,18,2
29638,20170508,3,2
29639,20170508,1,2
29640,20170508,1,2
29641,20170508,1,2
29642,20170508,1,2
29643,20170508,1,2
29644,20170508,1,2
29645,20170508,1,2
29646,20170508,1,2
29647,20170508,5,2
29648,20170508,4,2
29649,20170508,1,2
29650,20170508,1,2
29651,20170508,2,2
29652,20170501,1,2
29653,20170501,1,2
29654,20170501,1,2
29655,20170501,3,2
29656,20170501,1,2
29657,20170501,1,2
29658,20170501,1,2
29659,20170501,1,2
29660,20170501,1,2
29661,20170501,1,2
29662,20170501,1,2
29663,20170501,1,2
29664,20170501,1,2
29665,20170501,1,2
29666,20170501,2,2
29667,20170501,1,2
29668,20170501,7,2
29669,20170501,1,2
29670,20170501,1,2
29671,20170501,1,2
29672,20170501,2,2
29673,20170501,1,2
29674,20170501,1,2
29675,20170501,1,2
29676,20170501,1,2
29677,20170501,1,2
29678,20170501,1,2
29679,20170501,2,2
29680,20170501,1,2
29681,20170501,4,2
29682,20170501,1,2
29683,20170501,1,2
29684,20170501,1,2
29685,20170501,1,2
29686,20170501,1,2
29687,20170501,1,2
29688,20170501,9,2
29689,20170501,1,2
29690,20170501,11,2
29691,20170501,1,2
29692,20170501,1,2
29693,20170501,1,2
29694,20170501,1,2
29695,20170501,1,2
29696,20170501,3,2
29697,20170501,1,2
29698,20170501,2,2
29699,20170501,3,2
29700,20170501,1,2
29701,20170501,1,2
29702,20170501,1,2
29703,20170501,1,2
29704,20170501,1,2
29705,20170501,1,2
29706,20170501,1,2
29707,20170501,1,2
29708,20170501,1,2
29709,20170501,2,2
29710,20170501,1,2
29711,20170501,1,2
29712,20170501,1,2
29713,20170501,1,2
29714,20170501,1,2
29715,20170501,1,2
29716,20170501,1,2
29717,20170501,2,2
29718,20170501,1,2
29719,20170501,2,2
29720,20170503,1,2
29721,20170503,2,2
29722,20170503,1,2
29723,20170503,1,2
29724,20170503,1,2
29725,20170503,1,2
29726,20170503,1,2
29727,20170503,1,2
29728,20170503,1,2
29729,20170503,1,2
29730,20170503,1,2
29731,20170503,1,2
29732,20170503,1,2
29733,20170503,2,2
29734,20170503,1,2
29735,20170503,1,2
29736,20170503,1,2
29737,20170503,1,2
29738,20170503,1,2
29739,20170503,1,2
29740,20170503,1,2
29741,20170503,2,2
29742,20170503,2,2
29743,20170503,1,2
29744,20170503,1,2
29745,20170503,1,2
29746,20170503,1,2
29747,20170503,13,2
29748,20170503,1,2
29749,20170503,1,2
29750,20170503,1,2
29751,20170503,1,2
29752,20170503,1,2
29753,20170503,1,2
29754,20170503,2,2
29755,20170503,1,2
29756,20170503,1,2
29757,20170503,2,2
29758,20170503,1,2
29759,20170503,1,2
29760,20170503,1,2
29761,20170503,1,2
29762,20170503,1,2
29763,20170503,1,2
29764,20170503,1,2
29765,20170503,6,2
29766,20170503,1,2
29767,20170503,1,2
29768,20170503,1,2
29769,20170503,1,2
29770,20170503,1,2
29771,20170503,1,2
29772,20170503,1,2
29773,20170503,1,2
29774,20170503,2,2
29775,20170503,1,2
29776,20170503,1,2
29777,20170503,1,2
29778,20170503,1,2
29779,20170503,1,2
29780,20170503,1,2
29781,20170503,1,2
29782,20170515,1,2
29783,20170515,1,2
29784,20170515,1,2
29785,20170515,1,2
29786,20170515,1,2
29787,20170515,1,2
29788,20170515,12,2
29789,20170515,1,2
29790,20170515,1,2
29791,20170515,1,2
29792,20170515,1,2
29793,20170515,3,2
29794,20170515,1,2
29795,20170515,1,2
29796,20170515,1,2
29797,20170515,1,2
29798,20170515,1,2
29799,20170515,1,2
29800,20170515,1,2
29801,20170515,1,2
29802,20170515,1,2
29803,20170515,1,2
29804,20170515,1,2
29805,20170515,2,2
29806,20170515,1,2
29807,20170515,1,2
29808,20170515,1,2
29809,20170515,1,2
29810,20170515,1,2
29811,20170515,1,2
29812,20170515,4,2
29813,20170515,1,2
29814,20170515,1,2
29815,20170515,1,2
29816,20170515,1,2
29817,20170515,1,2
29818,20170515,1,2
29819,20170515,1,2
29820,20170515,4,2
29821,20170515,1,2
29822,20170515,1,2
29823,20170515,1,2
29824,20170515,3,2
29825,20170515,1,2
29826,20170515,2,2
29827,20170515,1,2
29828,20170515,1,2
29829,20170515,1,2
29830,20170515,1,2
29831,20170515,1,2
29832,20170515,1,2
29833,20170515,1,2
29834,20170515,1,2
29835,20170515,2,2
29836,20170515,1,2
29837,20170515,1,2
29838,20170515,1,2
29839,20170515,1,2
29840,20170515,1,2
29841,20170515,1,2
29842,20170515,1,2
29843,20170515,1,2
29844,20170515,1,2
29845,20170515,1,2
29846,20170515,1,2
29847,20170515,2,2
29848,20170515,1,2
29849,20170515,1,2
29850,20170515,1,2
29851,20170515,1,2
29852,20170515,1,2
29853,20170515,1,2
29854,20170515,1,2
29855,20170515,2,2
29856,20170506,2,2
29857,20170506,4,2
29858,20170506,1,2
29859,20170506,1,2
29860,20170506,1,2
29861,20170506,1,2
29862,20170506,3,2
29863,20170506,1,2
29864,20170506,2,2
29865,20170506,3,2
29866,20170506,2,2
29867,20170506,1,2
29868,20170506,1,2
29869,20170506,2,2
29870,20170506,1,2
29871,20170506,1,2
29872,20170506,1,2
29873,20170506,1,2
29874,20170506,1,2
29875,20170506,1,2
29876,20170506,1,2
29877,20170506,2,2
29878,20170506,1,2
29879,20170506,1,2
29880,20170530,1,2
29881,20170530,1,2
29882,20170530,1,2
29883,20170530,1,2
29884,20170530,1,2
29885,20170530,1,2
29886,20170530,1,2
29887,20170530,1,2
29888,20170530,1,2
29889,20170530,3,2
29890,20170530,1,2
29891,20170530,1,2
29892,20170530,1,2
29893,20170530,1,2
29894,20170530,1,2
29895,20170530,1,2
29896,20170530,1,2
29897,20170530,1,2
29898,20170530,1,2
29899,20170530,1,2
29900,20170530,2,2
29901,20170530,1,2
29902,20170530,2,2
29903,20170530,2,2
29904,20170530,1,2
29905,20170530,1,2
29906,20170530,1,2
29907,20170530,4,2
29908,20170530,1,2
29909,20170530,1,2
29910,20170530,2,2
29911,20170530,1,2
29912,20170530,1,2
29913,20170530,3,2
29914,20170530,1,2
29915,20170530,5,2
29916,20170530,1,2
29917,20170530,3,2
29918,20170530,3,2
29919,20170530,1,2
29920,20170530,1,2
29921,20170530,1,2
29922,20170530,1,2
29923,20170530,1,2
29924,20170530,1,2
29925,20170530,1,2
29926,20170530,1,2
29927,20170530,1,2
29928,20170530,1,2
29929,20170530,1,2
29930,20170530,1,2
29931,20170530,1,2
29932,20170530,1,2
29933,20170530,1,2
29934,20170530,1,2
29935,20170530,1,2
29936,20170530,1,2
29937,20170530,1,2
29938,20170530,1,2
29939,20170530,1,2
29940,20170530,1,2
29941,20170530,2,2
29942,20170530,3,2
29943,20170530,1,2
29944,20170530,1,2
29945,20170530,1,2
29946,20170530,1,2
29947,20170530,1,2
29948,20170530,1,2
29949,20170530,1,2
29950,20170530,1,2
29951,20170530,1,2
29952,20170530,1,2
29953,20170530,1,2
29954,20170530,2,2
29955,20170530,1,2
29956,20170530,1,2
29957,20170530,1,2
29958,20170530,1,2
29959,20170530,1,2
29960,20170530,2,2
29961,20170511,1,2
29962,20170511,1,2
